site	sample	technology	lanes	depth	percent	type	value
HanXRQChr00c0001.68356	QPD2_KS1W-32.sort.bam	X10	3577_5;3564_5	31	0.647714088670628	control	0
HanXRQChr00c0001.68363	HT340_IA1A-4.sort.bam	X10	3577_3;3564_3	16	0.351929588248814	within_lane	0
HanXRQChr00c0001.68363	HT340_IA1A-4.sort.bam	X10	3577_3;3564_3	16	0.351929588248814	control	1
HanXRQChr00c0001.68363	HT164_MO1W-3.sort.bam	X10	3563_7	13	0.331303061235239	within_lane	1
HanXRQChr00c0001.68363	HT164_MO1W-3.sort.bam	X10	3563_7	13	0.331303061235239	control	0
HanXRQChr00c0001.68363	HT091_MK6-22.sort.bam	X10	3577_4;3564_4	34	0.351929588248814	within_lane	0
HanXRQChr00c0001.68363	HT091_MK6-22.sort.bam	X10	3577_4;3564_4	34	0.351929588248814	control	1
HanXRQChr00c0001.68363	Q114B_MO1A-18.sort.bam	X10	3570_1	11	0.331303061235239	within_lane	0
HanXRQChr00c0001.68363	Q114B_MO1A-18.sort.bam	X10	3570_1	11	0.331303061235239	control	0
HanXRQChr00c0001.68363	HT42_MK8-17.sort.bam	HiSeq2500	3392_2	5	0.331303061235239	within_lane	0
HanXRQChr00c0001.68363	HT42_MK8-17.sort.bam	HiSeq2500	3392_2	5	0.331303061235239	control	0
HanXRQChr00c0001.68363	HT291_KS1A-14.sort.bam	X10	3570_6	6	0.351929588248814	within_lane	0
HanXRQChr00c0001.68363	HT291_KS1A-14.sort.bam	X10	3570_6	6	0.351929588248814	control	0
HanXRQChr00c0001.68368	Q87_MK3-2.sort.bam	X10	3570_2	10	0.688314819294822	within_lane	1
HanXRQChr00c0001.68368	Q87_MK3-2.sort.bam	X10	3570_2	10	0.688314819294822	control	0
HanXRQChr00c0001.68368	HT154_MK3-33.sort.bam	HiSeq2500	3393_1	19	0.688314819294822	within_lane	1
HanXRQChr00c0001.68368	HT154_MK3-33.sort.bam	HiSeq2500	3393_1	19	0.688314819294822	control	1
HanXRQChr00c0001.68368	HT027_P-37.sort.bam	X10	3577_4;3564_4	43	0.688314819294822	within_lane	1
HanXRQChr00c0001.68368	HT027_P-37.sort.bam	X10	3577_4;3564_4	43	0.688314819294822	control	1
HanXRQChr00c0001.68368	HT282_P-18.sort.bam	X10	3570_5	13	0.688314819294822	within_lane	0
HanXRQChr00c0001.68368	HT282_P-18.sort.bam	X10	3570_5	13	0.688314819294822	control	0
HanXRQChr00c0001.68368	HT135_MK6-3.sort.bam	HiSeq2500	3392_7	14	0.688314819294822	within_lane	1
HanXRQChr00c0001.68368	HT135_MK6-3.sort.bam	HiSeq2500	3392_7	14	0.688314819294822	control	1
HanXRQChr00c0001.68368	HT137_MK7-25.sort.bam	HiSeq2500	3392_8	5	0.688314819294822	within_lane	1
HanXRQChr00c0001.68368	HT137_MK7-25.sort.bam	HiSeq2500	3392_8	5	0.688314819294822	control	1
HanXRQChr00c0001.68368	HT340_IA1A-4.sort.bam	X10	3577_3;3564_3	16	0.688314819294822	within_lane	0
HanXRQChr00c0001.68368	HT340_IA1A-4.sort.bam	X10	3577_3;3564_3	16	0.688314819294822	control	1
HanXRQChr00c0001.68368	HT129_MK2-3.sort.bam	HiSeq2500	3392_7	20	0.688314819294822	within_lane	1
HanXRQChr00c0001.68368	HT129_MK2-3.sort.bam	HiSeq2500	3392_7	20	0.688314819294822	control	1
HanXRQChr00c0001.68368	HT159_MK7-17.sort.bam	HiSeq2500	3393_1	20	0.688314819294822	within_lane	1
HanXRQChr00c0001.68368	HT159_MK7-17.sort.bam	HiSeq2500	3393_1	20	0.688314819294822	control	1
HanXRQChr00c0001.68368	HT334_P-21.sort.bam	X10	3577_3;3564_3	25	0.688314819294822	within_lane	0
HanXRQChr00c0001.68368	HT334_P-21.sort.bam	X10	3577_3;3564_3	25	0.688314819294822	control	1
HanXRQChr00c0001.68368	HT088_MK4-29.sort.bam	X10	3577_4;3564_4	10	0.678012097089592	within_lane	0
HanXRQChr00c0001.68368	HT088_MK4-29.sort.bam	X10	3577_4;3564_4	10	0.678012097089592	control	1
HanXRQChr00c0001.68368	HT50_SD2A-20.sort.bam	HiSeq2500	3392_2	14	0.688314819294822	within_lane	1
HanXRQChr00c0001.68368	HT50_SD2A-20.sort.bam	HiSeq2500	3392_2	14	0.688314819294822	control	0
HanXRQChr00c0001.68368	HT323_KS2A-23.sort.bam	X10	3577_3;3564_3	14	0.688314819294822	within_lane	0
HanXRQChr00c0001.68368	HT323_KS2A-23.sort.bam	X10	3577_3;3564_3	14	0.688314819294822	control	1
HanXRQChr00c0001.68368	QPG4_KS2W-35.sort.bam	X10	3577_5;3564_5	12	0.678012097089592	within_lane	0
HanXRQChr00c0001.68368	QPG4_KS2W-35.sort.bam	X10	3577_5;3564_5	12	0.678012097089592	control	1
HanXRQChr00c0001.68368	HT78_MK1-17.sort.bam	HiSeq2500	3392_4	14	0.64521118932578	within_lane	1
HanXRQChr00c0001.68368	HT78_MK1-17.sort.bam	HiSeq2500	3392_4	14	0.64521118932578	control	0
HanXRQChr00c0001.68368	HT285_P-75.sort.bam	X10	3570_5	15	0.688314819294822	within_lane	0
HanXRQChr00c0001.68368	HT285_P-75.sort.bam	X10	3570_5	15	0.688314819294822	control	1
HanXRQChr00c0001.68368	HT352_MO1W-33.sort.bam	X10	3570_7	18	0.688314819294822	within_lane	0
HanXRQChr00c0001.68368	HT352_MO1W-33.sort.bam	X10	3570_7	18	0.688314819294822	control	1
HanXRQChr00c0001.68368	Q095B_SD2A-27.sort.bam	X10	3570_3	11	0.395686877848769	within_lane	0
HanXRQChr00c0001.68368	Q095B_SD2A-27.sort.bam	X10	3570_3	11	0.395686877848769	control	0
HanXRQChr00c0001.68368	HT089_MK5-27.sort.bam	X10	3563_7	18	0.688314819294822	within_lane	0
HanXRQChr00c0001.68368	HT089_MK5-27.sort.bam	X10	3563_7	18	0.688314819294822	control	1
HanXRQChr00c0001.68368	HT353_ND1A-11.sort.bam	X10	3570_7	15	0.688314819294822	within_lane	0
HanXRQChr00c0001.68368	HT353_ND1A-11.sort.bam	X10	3570_7	15	0.688314819294822	control	1
HanXRQChr00c0001.68368	HT125_MB1W-20.sort.bam	HiSeq2500	3392_7	6	0.678012097089592	within_lane	1
HanXRQChr00c0001.68368	HT125_MB1W-20.sort.bam	HiSeq2500	3392_7	6	0.678012097089592	control	1
HanXRQChr00c0001.68368	HT308_SD2W-27.sort.bam	X10	3577_2;3564_2	13	0.678012097089592	within_lane	0
HanXRQChr00c0001.68368	HT308_SD2W-27.sort.bam	X10	3577_2;3564_2	13	0.678012097089592	control	1
HanXRQChr00c0001.68368	Q004B_SD1A-1.sort.bam	X10	3577_7;3564_7	12	0.688314819294822	within_lane	0
HanXRQChr00c0001.68368	Q004B_SD1A-1.sort.bam	X10	3577_7;3564_7	12	0.688314819294822	control	1
HanXRQChr00c0001.68368	HT134_MK5-25.sort.bam	HiSeq2500	3392_7	13	0.688314819294822	within_lane	1
HanXRQChr00c0001.68368	HT134_MK5-25.sort.bam	HiSeq2500	3392_7	13	0.688314819294822	control	1
HanXRQChr00c0001.68368	HT331_P-10.sort.bam	X10	3577_3;3564_3	14	0.688314819294822	within_lane	0
HanXRQChr00c0001.68368	HT331_P-10.sort.bam	X10	3577_3;3564_3	14	0.688314819294822	control	0
HanXRQChr00c0001.68368	HT315_IA1A-24.sort.bam	X10	3577_2;3564_2	32	0.688314819294822	within_lane	1
HanXRQChr00c0001.68368	HT315_IA1A-24.sort.bam	X10	3577_2;3564_2	32	0.688314819294822	control	0
HanXRQChr00c0001.68368	Q083_KS2W-14.sort.bam	X10	3577_7;3564_7	13	0.688314819294822	within_lane	0
HanXRQChr00c0001.68368	Q083_KS2W-14.sort.bam	X10	3577_7;3564_7	13	0.688314819294822	control	1
HanXRQChr00c0001.68368	HT92_MK7-2.sort.bam	HiSeq2500	3392_4	5	0.634805650395832	within_lane	1
HanXRQChr00c0001.68368	HT92_MK7-2.sort.bam	HiSeq2500	3392_4	5	0.634805650395832	control	0
HanXRQChr00c0001.68368	HT040_MK6-19.sort.bam	X10	3563_7	13	0.688314819294822	within_lane	0
HanXRQChr00c0001.68368	HT040_MK6-19.sort.bam	X10	3563_7	13	0.688314819294822	control	0
HanXRQChr00c0001.68368	Q053B_IA1A-4_2.sort.bam	X10	3577_7;3564_7	27	0.688314819294822	within_lane	0
HanXRQChr00c0001.68368	Q053B_IA1A-4_2.sort.bam	X10	3577_7;3564_7	27	0.688314819294822	control	1
HanXRQChr00c0001.68368	QPD2_KS1W-32.sort.bam	X10	3577_5;3564_5	34	0.688314819294822	within_lane	1
HanXRQChr00c0001.68368	QPD2_KS1W-32.sort.bam	X10	3577_5;3564_5	34	0.688314819294822	control	1
HanXRQChr00c0001.68370	HT347_MK3-41.sort.bam	X10	3570_7	24	0.390353824607595	within_lane	0
HanXRQChr00c0001.68370	HT347_MK3-41.sort.bam	X10	3570_7	24	0.390353824607595	control	1
HanXRQChr00c0001.68370	HT24_IA2W-14.sort.bam	HiSeq2500	3392_1	7	0.337702175087273	within_lane	0
HanXRQChr00c0001.68370	HT24_IA2W-14.sort.bam	HiSeq2500	3392_1	7	0.337702175087273	control	1
HanXRQChr00c0001.68370	Q101_SK1A-17A.sort.bam	X10	3570_1	10	0.37095024888891	within_lane	0
HanXRQChr00c0001.68370	Q101_SK1A-17A.sort.bam	X10	3570_1	10	0.37095024888891	control	1
HanXRQChr00c0001.68377	HT154_MK3-33.sort.bam	HiSeq2500	3393_1	20	0.897872240106338	within_lane	1
HanXRQChr00c0001.68377	HT154_MK3-33.sort.bam	HiSeq2500	3393_1	20	0.897872240106338	control	1
HanXRQChr00c0001.68377	HT023_IA1A-2.sort.bam	X10	3577_4;3564_4	10	0.894264561209529	within_lane	0
HanXRQChr00c0001.68377	HT023_IA1A-2.sort.bam	X10	3577_4;3564_4	10	0.894264561209529	control	1
HanXRQChr00c0001.68377	HT249_IA2A-8.sort.bam	X10	3563_8	17	0.897872240106338	within_lane	1
HanXRQChr00c0001.68377	HT249_IA2A-8.sort.bam	X10	3563_8	17	0.897872240106338	control	0
HanXRQChr00c0001.68377	HT42_MK8-17.sort.bam	HiSeq2500	3392_2	6	0.894264561209529	within_lane	1
HanXRQChr00c0001.68377	HT42_MK8-17.sort.bam	HiSeq2500	3392_2	6	0.894264561209529	control	1
HanXRQChr00c0001.68377	Q088_MK4-4.sort.bam	X10	3579_1;3564_8	10	0.894264561209529	within_lane	1
HanXRQChr00c0001.68377	Q088_MK4-4.sort.bam	X10	3579_1;3564_8	10	0.894264561209529	control	0
HanXRQChr00c0001.68377	HT314_MO1A-31.sort.bam	X10	3577_2;3564_2	72	0.897872240106338	within_lane	1
HanXRQChr00c0001.68377	HT314_MO1A-31.sort.bam	X10	3577_2;3564_2	72	0.897872240106338	control	1
HanXRQChr00c0001.68377	HT150_MK2-12.sort.bam	HiSeq2500	3392_8	7	0.894264561209529	within_lane	1
HanXRQChr00c0001.68377	HT150_MK2-12.sort.bam	HiSeq2500	3392_8	7	0.894264561209529	control	1
HanXRQChr00c0001.68377	HT147_SK1A-5.sort.bam	HiSeq2500	3392_8	5	0.894264561209529	within_lane	1
HanXRQChr00c0001.68377	HT147_SK1A-5.sort.bam	HiSeq2500	3392_8	5	0.894264561209529	control	1
HanXRQChr00c0001.68380	Q87_MK3-2.sort.bam	X10	3570_2	9	0.760226693977838	within_lane	1
HanXRQChr00c0001.68380	Q87_MK3-2.sort.bam	X10	3570_2	9	0.760226693977838	control	0
HanXRQChr00c0001.68380	HT154_MK3-33.sort.bam	HiSeq2500	3393_1	19	0.760226693977838	within_lane	1
HanXRQChr00c0001.68380	HT154_MK3-33.sort.bam	HiSeq2500	3393_1	19	0.760226693977838	control	1
HanXRQChr00c0001.68380	Q090_MK4-5.sort.bam	X10	3579_1;3564_8	18	0.760226693977838	within_lane	1
HanXRQChr00c0001.68380	Q090_MK4-5.sort.bam	X10	3579_1;3564_8	18	0.760226693977838	control	1
HanXRQChr00c0001.68380	HT135_MK6-3.sort.bam	HiSeq2500	3392_7	15	0.760226693977838	within_lane	1
HanXRQChr00c0001.68380	HT135_MK6-3.sort.bam	HiSeq2500	3392_7	15	0.760226693977838	control	1
HanXRQChr00c0001.68380	HT258_KS2A-38.sort.bam	X10	3563_8	16	0.760226693977838	within_lane	0
HanXRQChr00c0001.68380	HT258_KS2A-38.sort.bam	X10	3563_8	16	0.760226693977838	control	0
HanXRQChr00c0001.68380	HT137_MK7-25.sort.bam	HiSeq2500	3392_8	5	0.760226693977838	within_lane	1
HanXRQChr00c0001.68380	HT137_MK7-25.sort.bam	HiSeq2500	3392_8	5	0.760226693977838	control	1
HanXRQChr00c0001.68380	QPC2_IA2W-6.sort.bam	X10	3570_2	5	0.760226693977838	within_lane	1
HanXRQChr00c0001.68380	QPC2_IA2W-6.sort.bam	X10	3570_2	5	0.760226693977838	control	1
HanXRQChr00c0001.68380	HT129_MK2-3.sort.bam	HiSeq2500	3392_7	18	0.760226693977838	within_lane	1
HanXRQChr00c0001.68380	HT129_MK2-3.sort.bam	HiSeq2500	3392_7	18	0.760226693977838	control	0
HanXRQChr00c0001.68380	HT334_P-21.sort.bam	X10	3577_3;3564_3	24	0.760226693977838	within_lane	0
HanXRQChr00c0001.68380	HT334_P-21.sort.bam	X10	3577_3;3564_3	24	0.760226693977838	control	1
HanXRQChr00c0001.68380	HT305_ND1W-27.sort.bam	X10	3570_6	20	0.760226693977838	within_lane	0
HanXRQChr00c0001.68380	HT305_ND1W-27.sort.bam	X10	3570_6	20	0.760226693977838	control	1
HanXRQChr00c0001.68380	QPC4_IA2A-4.sort.bam	X10	3577_5;3564_5	14	0.760226693977838	within_lane	0
HanXRQChr00c0001.68380	QPC4_IA2A-4.sort.bam	X10	3577_5;3564_5	14	0.760226693977838	control	1
HanXRQChr00c0001.68380	HT339_IA1A-3.sort.bam	X10	3577_3;3564_3	34	0.760226693977838	within_lane	0
HanXRQChr00c0001.68380	HT339_IA1A-3.sort.bam	X10	3577_3;3564_3	34	0.760226693977838	control	1
HanXRQChr00c0001.68380	HT50_SD2A-20.sort.bam	HiSeq2500	3392_2	15	0.760226693977838	within_lane	1
HanXRQChr00c0001.68380	HT50_SD2A-20.sort.bam	HiSeq2500	3392_2	15	0.760226693977838	control	1
HanXRQChr00c0001.68380	HT323_KS2A-23.sort.bam	X10	3577_3;3564_3	13	0.760226693977838	within_lane	0
HanXRQChr00c0001.68380	HT323_KS2A-23.sort.bam	X10	3577_3;3564_3	13	0.760226693977838	control	1
HanXRQChr00c0001.68380	QPG4_KS2W-35.sort.bam	X10	3577_5;3564_5	13	0.760226693977838	within_lane	0
HanXRQChr00c0001.68380	QPG4_KS2W-35.sort.bam	X10	3577_5;3564_5	13	0.760226693977838	control	1
HanXRQChr00c0001.68380	HT78_MK1-17.sort.bam	HiSeq2500	3392_4	14	0.718996421761418	within_lane	1
HanXRQChr00c0001.68380	HT78_MK1-17.sort.bam	HiSeq2500	3392_4	14	0.718996421761418	control	0
HanXRQChr00c0001.68380	HT285_P-75.sort.bam	X10	3570_5	15	0.760226693977838	within_lane	1
HanXRQChr00c0001.68380	HT285_P-75.sort.bam	X10	3570_5	15	0.760226693977838	control	0
HanXRQChr00c0001.68380	HT352_MO1W-33.sort.bam	X10	3570_7	17	0.760226693977838	within_lane	0
HanXRQChr00c0001.68380	HT352_MO1W-33.sort.bam	X10	3570_7	17	0.760226693977838	control	1
HanXRQChr00c0001.68380	Q075_IA1W-1.sort.bam	X10	3577_6;3564_6	10	0.760226693977838	within_lane	1
HanXRQChr00c0001.68380	Q075_IA1W-1.sort.bam	X10	3577_6;3564_6	10	0.760226693977838	control	1
HanXRQChr00c0001.68380	HT374_SD2A-36.sort.bam	X10	3570_8	19	0.760226693977838	within_lane	0
HanXRQChr00c0001.68380	HT374_SD2A-36.sort.bam	X10	3570_8	19	0.760226693977838	control	0
HanXRQChr00c0001.68380	Q095B_SD2A-27.sort.bam	X10	3570_3	9	0.462070887814607	within_lane	0
HanXRQChr00c0001.68380	Q095B_SD2A-27.sort.bam	X10	3570_3	9	0.462070887814607	control	1
HanXRQChr00c0001.68380	HT284_P-45.sort.bam	X10	3570_5	8	0.752182849416416	within_lane	0
HanXRQChr00c0001.68380	HT284_P-45.sort.bam	X10	3570_5	8	0.752182849416416	control	1
HanXRQChr00c0001.68380	HT089_MK5-27.sort.bam	X10	3563_7	21	0.760226693977838	within_lane	0
HanXRQChr00c0001.68380	HT089_MK5-27.sort.bam	X10	3563_7	21	0.760226693977838	control	1
HanXRQChr00c0001.68380	HT353_ND1A-11.sort.bam	X10	3570_7	15	0.760226693977838	within_lane	0
HanXRQChr00c0001.68380	HT353_ND1A-11.sort.bam	X10	3570_7	15	0.760226693977838	control	1
HanXRQChr00c0001.68380	HT208_MK3-36.sort.bam	HiSeq2500	3393_4	8	0.760226693977838	within_lane	1
HanXRQChr00c0001.68380	HT208_MK3-36.sort.bam	HiSeq2500	3393_4	8	0.760226693977838	control	1
HanXRQChr00c0001.68380	HT308_SD2W-27.sort.bam	X10	3577_2;3564_2	12	0.752182849416416	within_lane	0
HanXRQChr00c0001.68380	HT308_SD2W-27.sort.bam	X10	3577_2;3564_2	12	0.752182849416416	control	1
HanXRQChr00c0001.68380	HT134_MK5-25.sort.bam	HiSeq2500	3392_7	13	0.760226693977838	within_lane	1
HanXRQChr00c0001.68380	HT134_MK5-25.sort.bam	HiSeq2500	3392_7	13	0.760226693977838	control	0
HanXRQChr00c0001.68380	HT331_P-10.sort.bam	X10	3577_3;3564_3	14	0.760226693977838	within_lane	0
HanXRQChr00c0001.68380	HT331_P-10.sort.bam	X10	3577_3;3564_3	14	0.760226693977838	control	0
HanXRQChr00c0001.68380	HT315_IA1A-24.sort.bam	X10	3577_2;3564_2	31	0.760226693977838	within_lane	1
HanXRQChr00c0001.68380	HT315_IA1A-24.sort.bam	X10	3577_2;3564_2	31	0.760226693977838	control	1
HanXRQChr00c0001.68380	Q083_KS2W-14.sort.bam	X10	3577_7;3564_7	12	0.760226693977838	within_lane	1
HanXRQChr00c0001.68380	Q083_KS2W-14.sort.bam	X10	3577_7;3564_7	12	0.760226693977838	control	1
HanXRQChr00c0001.68380	Q053B_IA1A-4_2.sort.bam	X10	3577_7;3564_7	27	0.760226693977838	within_lane	1
HanXRQChr00c0001.68380	Q053B_IA1A-4_2.sort.bam	X10	3577_7;3564_7	27	0.760226693977838	control	1
HanXRQChr00c0001.68380	QPD2_KS1W-32.sort.bam	X10	3577_5;3564_5	34	0.760226693977838	within_lane	0
HanXRQChr00c0001.68380	QPD2_KS1W-32.sort.bam	X10	3577_5;3564_5	34	0.760226693977838	control	1
HanXRQChr00c0001.68391	HT299_MK5-1.sort.bam	X10	3570_6	15	0.0876749220421312	within_lane	0
HanXRQChr00c0001.68391	HT299_MK5-1.sort.bam	X10	3570_6	15	0.0876749220421312	control	0
HanXRQChr00c0001.68391	HT161_MK8-7.sort.bam	HiSeq2500	3441_5;3393_1	17	0.255965288620053	within_lane	0
HanXRQChr00c0001.68391	HT161_MK8-7.sort.bam	HiSeq2500	3441_5;3393_1	17	0.255965288620053	control	1
HanXRQChr00c0001.68391	HT315_IA1A-24.sort.bam	X10	3577_2;3564_2	34	0.0876749220421312	within_lane	0
HanXRQChr00c0001.68391	HT315_IA1A-24.sort.bam	X10	3577_2;3564_2	34	0.0876749220421312	control	0
HanXRQChr00c0001.68397	HT257_KS2A-31.sort.bam	X10	3563_8	31	0.34904963557238	within_lane	1
HanXRQChr00c0001.68397	HT257_KS2A-31.sort.bam	X10	3563_8	31	0.34904963557238	control	0
HanXRQChr00c0001.68397	HT96_SD2A-30STAR.sort.bam	HiSeq2500	3441_6;3392_7	12	0.757372516282229	within_lane	1
HanXRQChr00c0001.68397	HT96_SD2A-30STAR.sort.bam	HiSeq2500	3441_6;3392_7	12	0.757372516282229	control	1
HanXRQChr00c0001.68430	QPC2_IA2W-6.sort.bam	X10	3570_2	6	0.353875581853022	within_lane	0
HanXRQChr00c0001.68430	QPC2_IA2W-6.sort.bam	X10	3570_2	6	0.353875581853022	control	0
HanXRQChr00c0001.68430	HT212_ND1A-8.sort.bam	HiSeq2500	3393_5	6	0.33316451795746	within_lane	1
HanXRQChr00c0001.68430	HT212_ND1A-8.sort.bam	HiSeq2500	3393_5	6	0.33316451795746	control	0
HanXRQChr00c0001.68430	HT314_MO1A-31.sort.bam	X10	3577_2;3564_2	74	0.353875581853022	within_lane	0
HanXRQChr00c0001.68430	HT314_MO1A-31.sort.bam	X10	3577_2;3564_2	74	0.353875581853022	control	0
HanXRQChr00c0001.68430	HT331_P-10.sort.bam	X10	3577_3;3564_3	17	0.353875581853022	within_lane	1
HanXRQChr00c0001.68430	HT331_P-10.sort.bam	X10	3577_3;3564_3	17	0.353875581853022	control	0
HanXRQChr00c0001.68448	HT344_KS1A-25.sort.bam	X10	3577_3;3564_3	36	0.0882476374557658	within_lane	0
HanXRQChr00c0001.68448	HT344_KS1A-25.sort.bam	X10	3577_3;3564_3	36	0.0882476374557658	control	0
HanXRQChr00c0001.68448	QPA2_KS2W-8.sort.bam	X10	3577_5;3564_5	13	0.0596832773483275	within_lane	0
HanXRQChr00c0001.68448	QPA2_KS2W-8.sort.bam	X10	3577_5;3564_5	13	0.0596832773483275	control	1
HanXRQChr00c0001.68448	Q100_SD2W-23R.sort.bam	X10	3570_1	24	0.0882476374557658	within_lane	1
HanXRQChr00c0001.68448	Q100_SD2W-23R.sort.bam	X10	3570_1	24	0.0882476374557658	control	0
HanXRQChr00c0001.68448	HT089_MK5-27.sort.bam	X10	3563_7	21	0.0882476374557658	within_lane	0
HanXRQChr00c0001.68448	HT089_MK5-27.sort.bam	X10	3563_7	21	0.0882476374557658	control	0
HanXRQChr00c0001.68456	HT188_MO1A-27.sort.bam	HiSeq2500	3441_7;3393_3	17	0.729034318499109	within_lane	1
HanXRQChr00c0001.68456	HT188_MO1A-27.sort.bam	HiSeq2500	3441_7;3393_3	17	0.729034318499109	control	0
HanXRQChr00c0001.68456	HT239_P-036.sort.bam	HiSeq2500	3393_7	16	0.352899955111285	within_lane	0
HanXRQChr00c0001.68456	HT239_P-036.sort.bam	HiSeq2500	3393_7	16	0.352899955111285	control	0
HanXRQChr00c0001.68456	HT313_MK4-11.sort.bam	X10	3577_2;3564_2	67	0.352899955111285	within_lane	0
HanXRQChr00c0001.68456	HT313_MK4-11.sort.bam	X10	3577_2;3564_2	67	0.352899955111285	control	1
HanXRQChr00c0001.68456	HT265_P-85.sort.bam	X10	3577_1;3564_1	8	0.352899955111285	within_lane	1
HanXRQChr00c0001.68456	HT265_P-85.sort.bam	X10	3577_1;3564_1	8	0.352899955111285	control	0
HanXRQChr00c0001.68459	HT319_IA2A-31.sort.bam	X10	3577_2;3564_2	17	0.0302752030393307	within_lane	0
HanXRQChr00c0001.68459	HT319_IA2A-31.sort.bam	X10	3577_2;3564_2	17	0.0302752030393307	control	0
HanXRQChr00c0001.68485	Q090_MK4-5.sort.bam	X10	3579_1;3564_8	24	0.060282731944643	within_lane	0
HanXRQChr00c0001.68485	Q090_MK4-5.sort.bam	X10	3579_1;3564_8	24	0.060282731944643	control	0
HanXRQChr00c0001.68485	HT268_IA1A_25R.sort.bam	X10	3577_1;3564_1	29	0.060282731944643	within_lane	0
HanXRQChr00c0001.68485	HT268_IA1A_25R.sort.bam	X10	3577_1;3564_1	29	0.060282731944643	control	0
HanXRQChr00c0001.68488	Q87_MK3-2.sort.bam	X10	3570_2	12	0.833596070664564	within_lane	1
HanXRQChr00c0001.68488	Q87_MK3-2.sort.bam	X10	3570_2	12	0.833596070664564	control	1
HanXRQChr00c0001.68488	HT256_KS2A-4.sort.bam	X10	3563_8	8	0.827797476814313	within_lane	0
HanXRQChr00c0001.68488	HT256_KS2A-4.sort.bam	X10	3563_8	8	0.827797476814313	control	0
HanXRQChr00c0001.68488	Q021B_IA1W-2.sort.bam	X10	3577_6;3564_6	23	0.833596070664564	within_lane	1
HanXRQChr00c0001.68488	Q021B_IA1W-2.sort.bam	X10	3577_6;3564_6	23	0.833596070664564	control	1
HanXRQChr00c0001.68488	HT244_IA1A-25.sort.bam	X10	3563_8	34	0.833596070664564	within_lane	1
HanXRQChr00c0001.68488	HT244_IA1A-25.sort.bam	X10	3563_8	34	0.833596070664564	control	1
HanXRQChr00c0001.68488	QPC1_SK1W-37.sort.bam	X10	3570_3	9	0.54933847835952	within_lane	1
HanXRQChr00c0001.68488	QPC1_SK1W-37.sort.bam	X10	3570_3	9	0.54933847835952	control	0
HanXRQChr00c0001.68488	HT054_IA2A-1.sort.bam	X10	3577_4;3564_4	26	0.833596070664564	within_lane	1
HanXRQChr00c0001.68488	HT054_IA2A-1.sort.bam	X10	3577_4;3564_4	26	0.833596070664564	control	1
HanXRQChr00c0001.68488	HT63_MK3-6.sort.bam	HiSeq2500	3392_3	10	0.827797476814313	within_lane	1
HanXRQChr00c0001.68488	HT63_MK3-6.sort.bam	HiSeq2500	3392_3	10	0.827797476814313	control	1
HanXRQChr00c0001.68488	HT197_Man-10.sort.bam	X10	3563_7	6	0.827797476814313	within_lane	1
HanXRQChr00c0001.68488	HT197_Man-10.sort.bam	X10	3563_7	6	0.827797476814313	control	1
HanXRQChr00c0001.68488	HT258_KS2A-38.sort.bam	X10	3563_8	17	0.833596070664564	within_lane	1
HanXRQChr00c0001.68488	HT258_KS2A-38.sort.bam	X10	3563_8	17	0.833596070664564	control	1
HanXRQChr00c0001.68488	HT347_MK3-41.sort.bam	X10	3570_7	12	0.827797476814313	within_lane	0
HanXRQChr00c0001.68488	HT347_MK3-41.sort.bam	X10	3570_7	12	0.827797476814313	control	1
HanXRQChr00c0001.68488	HT340_IA1A-4.sort.bam	X10	3577_3;3564_3	14	0.833596070664564	within_lane	0
HanXRQChr00c0001.68488	HT340_IA1A-4.sort.bam	X10	3577_3;3564_3	14	0.833596070664564	control	1
HanXRQChr00c0001.68488	QPC2_IA2W-6.sort.bam	X10	3570_2	6	0.833596070664564	within_lane	1
HanXRQChr00c0001.68488	QPC2_IA2W-6.sort.bam	X10	3570_2	6	0.833596070664564	control	1
HanXRQChr00c0001.68488	HT239_P-036.sort.bam	HiSeq2500	3393_7	14	0.833596070664564	within_lane	1
HanXRQChr00c0001.68488	HT239_P-036.sort.bam	HiSeq2500	3393_7	14	0.833596070664564	control	1
HanXRQChr00c0001.68488	HT32_IA2A-35R.sort.bam	HiSeq2500	3392_1	6	0.790625392879523	within_lane	0
HanXRQChr00c0001.68488	HT32_IA2A-35R.sort.bam	HiSeq2500	3392_1	6	0.790625392879523	control	1
HanXRQChr00c0001.68488	HT255_KS1W-29.sort.bam	X10	3563_8	6	0.833596070664564	within_lane	1
HanXRQChr00c0001.68488	HT255_KS1W-29.sort.bam	X10	3563_8	6	0.833596070664564	control	1
HanXRQChr00c0001.68488	HT128_MK1-25.sort.bam	HiSeq2500	3392_7	5	0.833596070664564	within_lane	1
HanXRQChr00c0001.68488	HT128_MK1-25.sort.bam	HiSeq2500	3392_7	5	0.833596070664564	control	1
HanXRQChr00c0001.68488	HT164_MO1W-3.sort.bam	X10	3563_7	12	0.833596070664564	within_lane	1
HanXRQChr00c0001.68488	HT164_MO1W-3.sort.bam	X10	3563_7	12	0.833596070664564	control	1
HanXRQChr00c0001.68488	HT334_P-21.sort.bam	X10	3577_3;3564_3	26	0.833596070664564	within_lane	0
HanXRQChr00c0001.68488	HT334_P-21.sort.bam	X10	3577_3;3564_3	26	0.833596070664564	control	1
HanXRQChr00c0001.68488	HT330_ND1W-6.sort.bam	X10	3577_3;3564_3	12	0.833596070664564	within_lane	0
